1119||2885
1119|951CF7DC78|2574
1119|B580E681DE|1709
1119|525B4556D1|1392
1119|0129F49447|975
1119|3D367B92F0|873
1119|5CB5899305|825
1119|AED8DA0F93|815
1119|81D966D6EC|740
1119|BF4FA3E8D2|680
1119|1AE61D905A|678
1119|C889623278|609
1119|8E504FA830|593
1119|6DF1EC5E22|573
1119|7D2121011A|546
1119|D5AC38C674|543
1119|9981200416|530
1119|25561B13AA|506
1119|8857C0A6DA|423
1119|7826968359|414
1119|B9433080C9|366
1119|3F179BC272|362
1119|9494470974|355
1119|7028262245|344
1119|58BF68ADF2|338
1119|A6969FF78E|322
1119|A7BC716F19|310
1119|3964945F40|298
1119|8C3E7D9A6D|294
1119|647A576D92|284
1119|E4164FC599|283
1119|858E7CFAA7|278
1119|6C40721228|278
1119|C4DC581F80|277
1119|7C487F8C80|269
1119|4C99A5B960|254
1119|B8160E6391|248
1119|12FFAC2573|245
1119|317B47BD37|244
1119|5F3A82A8AC|244
1119|5DAF343354|242
1119|52D0B74C8D|238
1119|87E61B8BAF|237
1119|4E4C627E61|236
1119|C5D35B8575|227
1119|A3EACC17C8|225
1119|24AB4E6695|224
1119|D613E3FBF1|223
1119|4EC4F33E9B|218
1119|CCAF8EE07A|218
1119|A537B6ACD4|218
1119|F5580C2C9D|213
1119|80C5CA5911|211
1119|B723802F68|210
1119|4EFE5370C1|208
1119|4E99B962DE|203
1119|7078F09F68|199
1119|D27E955E66|198
1119|C7839D8D3F|197
1119|BC55477291|196
1119|DABFB37BD4|196
1119|A2FF695BBF|192
1119|ABD18B2E06|190
1119|167BB51812|190
1119|F13C0F2058|187
1119|5B49DD37F1|186
1119|561252696D|185
1119|911A4BAB78|184
1119|22B26AC14A|180
1119|94DCEA9C21|178
1119|1565470D4F|177
1119|E58D1125E4|176
1119|F70E313A66|176
1119|E4DCA62BC6|175
1119|F8747B8C62|175
1119|F5599C8750|172
1119|30F3FF24FA|170
1119|BD3841D1E5|170
1119|334E8B8E7D|169
1119|26EA7742C5|169
1119|9A2EBD3981|167
1119|DD500343FC|166
1119|24C73A5F4E|163
1119|927CAD2EA7|162
1119|7C5A9E02B7|161
1119|4C5659F162|161
1119|C191751693|160
1119|9EA5D8BFBF|159
1119|5403D01267|159
1119|14ABDAFE69|159
1119|679400FBB0|158
1119|92B6FCA35A|157
1119|1C47536F79|157
1119|4B3DDC5D10|156
1119|2CC528219E|154
1119|02B882D734|153
1119|34E32D45CE|152
1119|2174D21B2D|150
1119|58DD600A77|149
1119|76C9474C06|148
