39264|FD27BB8095|349
39264|AA38C97CF5|113
39264|8D1C05345C|79
39264|8E9C41A053|59
39264|85E393632A|41
39264|5AC5B12076|34
39264|D2F4BE3877|30
39264|16402F9120|24
39264|3CD42BDD53|23
39264|BE3BC801FF|19
39264|1A7E195741|18
39264|5BF9FF96DF|14
39264|2673853AD5|14
39264|3A1302C2FE|13
39264|60268F2F93|13
39264|42D2889599|13
39264|992D378316|12
39264|1782847373|12
39264|3BC069D4D6|12
39264|584026A52A|11
39264|B3F280CC0C|10
39264|EB1BA4758B|10
39264|1915101082|10
39264|149F8F0543|10
39264|68574F95DF|10
39264|0624370E9F|9
39264|C501EEB45A|9
39264|E4A47DBCA1|9
39264|29A04E9BEC|9
39264|222DBD580A|8
39264|D3AF5BC544|8
39264|A6157E405D|8
39264|FC00E8C752|8
39264|7E6413923B|8
39264|F89328E988|8
39264|0E20056C58|8
39264|7C97DC0197|8
39264|8275B9D597|8
39264|D5A246FB1D|8
39264|4693480F58|7
39264|5C37577370|7
39264|AA2729C082|7
39264|23BDB45D0C|7
39264|3022BFCEE2|7
39264|DD808A539B|7
39264|9C4CD520E9|7
39264|CA1CCEBBCC|7
39264|FCA51A23B5|7
39264|C7B7377C63|6
39264|7BC6B2FB9F|6
39264|D07D83C47A|6
39264|A5447EA3B8|6
39264|B35C8FE864|6
39264|1358EAD26A|6
39264|E15A122F66|6
39264|FCD2CCA5DA|6
39264|49F167E955|6
39264|75E373C7AB|6
39264|6C9EDF661C|6
39264|56A19942B7|6
39264|226C4BE9DB|6
39264|8EC333E064|6
39264|23DCF6707B|6
39264|CC730168B4|6
39264|C4F9E7B837|5
39264|CF2F8AB81F|5
39264|5282CAC4CF|5
39264|1F66603F0B|5
39264|24943D1205|5
39264|AFCE39CF5A|5
39264|41D47FDE67|5
39264|6213B90C0E|5
39264|BF52A5D610|5
39264|D02B7A479A|5
39264|723551367A|5
39264|FE498CCAD3|5
39264|BDF01493DF|5
39264|EA31D63E6E|5
39264|9661CA72D1|5
39264|A3295662BC|5
39264|0DA9DA8584|5
39264|B82710B19F|5
39264|3392E0B60A|5
39264|3640835001|5
39264|9796168494|5
39264|972E1843B1|5
39264|28428CDB27|5
39264|A82FBF9361|5
39264|62BD443B3C|5
39264|6C57DA2C79|5
39264|5BFA2350E6|4
39264|FE28545702|4
39264|534697ADBD|4
39264|D517044331|4
39264|80BB118CF8|4
39264|7870610003|4
39264|7408B458F3|4
39264|65A437D6D3|4
39264|6FCC7D25A9|4
39264|2978040E3B|4
