38704|5EB5E110C5|6
38704|49F167E955|6
38704|FD27BB8095|5
38704|DCED7D3074|4
38704|3CABB826D1|3
38704|249DEAEB76|2
38704|1073F6DF5D|2
38704|5B9F243164|2
38704|B99496D107|2
38704|6FCC7D25A9|2
38704|F17A599B8D|2
38704|D69EAF8739|2
38704|623790D853|2
38704|D6E54CBA1C|2
38704|41C40350B9|2
38704|06FBF80056|2
38704|BDD1367150|2
38704|A4E20ABC00|2
38704|CA0C0B94C7|2
38704|24D74C3A91|2
38704|4E6A01964C|2
38704|73EDC45B67|2
38704|75CAD3527E|2
38704|BE3BC801FF|2
38704|006A37C2B1|1
38704|A426834282|1
38704|3D188B84D4|1
38704|805E9224AD|1
38704|6861143BBA|1
38704|DD27B6C691|1
38704|5184857B74|1
38704|B483CF9050|1
38704|5DBD7A0199|1
38704|3B5F0C607D|1
38704|DD951D7FB1|1
38704|7E837DF674|1
38704|B6CB894010|1
38704|B5AFAA3B7C|1
38704|FD80718AEA|1
38704|9F9AAAB311|1
38704|972E1843B1|1
38704|DF68F053B1|1
38704|30F4259090|1
38704|D914A9AA17|1
38704|931EC538D8|1
38704|E1294061C9|1
38704|4FC0C9502E|1
38704|66E53FD664|1
38704|21B4320061|1
38704|A5E22FA95B|1
38704|671992630A|1
38704|761C697236|1
38704|F192C701F8|1
38704|3636279FEF|1
38704|99B3706084|1
38704|89C399F548|1
38704|ED4A800BEA|1
38704|58E9A8BB50|1
38704|38F1724CA2|1
38704|B4E4DFDB0A|1
38704|DD782FD29D|1
38704|063A0E86E2|1
38704|34076BF08C|1
38704|BCF1C66A51|1
38704|C47C655488|1
38704|44DF4B1EEF|1
38704|D40A77FFB8|1
38704|2E40E83B64|1
38704|3966610B87|1
38704|D1414B56F4|1
38704|0FE7F803D9|1
38704|6A9C905F8A|1
38704|1FEEF1175E|1
38704|9768ECB84B|1
38704|1B4AF061D9|1
38704|310F6EC811|1
38704|2137D4F207|1
38704|ACD9676F8E|1
38704|E7C917C66A|1
38704|03EABB197D|1
38704|E88613622D|1
38704|E391A57A5A|1
38704|A6C762CC99|1
38704|D2EC872926|1
