17063|FD27BB8095|182
17063|AA38C97CF5|123
17063|827CD5593C|101
17063|98795B4F38|93
17063|5B461DBE56|70
17063|22B2F3895D|62
17063|BB6A216A07|60
17063|DEA907CE8C|50
17063|320ECB2429|50
17063|5AC5B12076|47
17063|E415A2CE3C|46
17063|FA92972A03|44
17063|6E7CA146F5|43
17063|8202BE3E47|42
17063|85B60B81C9|40
17063|1073F6DF5D|37
17063|4D22D0E3FE|36
17063|BF52A5D610|34
17063|7F79CDB0F4|33
17063|C0E354B3F7|33
17063|F50115442E|32
17063|CA1CCEBBCC|32
17063|B570AD9AFA|32
17063|81F3733615|32
17063|EBEA728E94|30
17063|558307D0CE|29
17063|E20B20985E|29
17063|714394EDBA|28
17063|7A7A45D3FD|28
17063|FFB52FA183|27
17063|84EE59B687|26
17063|EEECB290C4|25
17063|5BF9FF96DF|25
17063|9E0CED529D|24
17063|222DBD580A|24
17063|388B244F4F|24
17063|F43671FB34|23
17063|37873D8C64|23
17063|0403CB7C19|23
17063|E803883A55|23
17063|1A4271F620|22
17063|B9DA5FDD90|22
17063|F75C97808A|22
17063|96AF92F651|22
17063|7F2B20C38F|21
17063|B9E9CAF9D9|21
17063|EE5E6511F7|21
17063|B46C074694|21
17063|7852E80A94|21
17063|94A9D54817|21
17063|D24707E9CA|21
17063|EC12AC02B3|20
17063|CC730168B4|20
17063|12937A2BE5|20
17063|FCD2CCA5DA|19
17063|0E20056C58|19
17063|DDDE244F81|19
17063|A5E0946B7D|19
17063|CECBE8B286|18
17063|C3DCA7E1B5|18
17063|9A258677C2|18
17063|2AFB46AFBC|18
17063|992D378316|17
17063|D40A77FFB8|17
17063|D7D36124E3|17
17063|4B554E2A24|16
17063|24D44990B5|16
17063|0199BD18F8|16
17063|D923576B56|16
17063|C46F46AEB9|16
17063|94C35DCBBA|16
17063|BA5D2EA2F3|16
17063|75E373C7AB|16
17063|A23F0A5C40|16
17063|08E971DAD4|15
17063|5CCF3F857E|15
17063|821A90D564|15
17063|5D4F027627|15
17063|1915101082|15
17063|8FDC183EE5|15
17063|D845644D79|15
17063|EA31D63E6E|15
17063|289EE3C4E1|15
17063|55CFE1FE44|14
17063|9BDA77E6BF|14
17063|132C7C2CD6|14
17063|87E61B8BAF|14
17063|0298456462|14
17063|BCF1C66A51|14
17063|C6756901A8|14
17063|497279307F|14
17063|34E32D45CE|14
17063|723551367A|14
17063|23BDB45D0C|14
17063|C4F9E7B837|14
17063|A3BA455174|14
17063|F148225C21|14
17063|4EE981640F|13
17063|069F1C72A4|13
17063|66D15C009B|13
