1204|C191751693|587
1204|951CF7DC78|581
1204|9EA5D8BFBF|399
1204|7C487F8C80|338
1204|525B4556D1|333
1204|81D966D6EC|322
1204|5CB5899305|253
1204|1AE61D905A|242
1204|B580E681DE|241
1204|A7BC716F19|234
1204|AED8DA0F93|228
1204|0129F49447|226
1204|9494470974|210
1204|52D0B74C8D|207
1204|C889623278|188
1204|F70E313A66|177
1204|6DF1EC5E22|173
1204|25561B13AA|171
1204|CCAF8EE07A|167
1204|3F179BC272|166
1204|9AD8BFD65C|163
1204|B8160E6391|159
1204|5403D01267|155
1204|8E504FA830|154
1204||150
1204|9981200416|137
1204|F8747B8C62|136
1204|7430FBDC1C|136
1204|C4DC581F80|127
1204|58373BDF84|119
1204|9B484B21C4|116
1204|6C40721228|116
1204|7A56CBE382|116
1204|55B8996FFC|108
1204|911A4BAB78|106
1204|7028262245|105
1204|6BD10A8A09|103
1204|0083F6FBC1|102
1204|4C5659F162|101
1204|92B6FCA35A|98
1204|C163B56D83|96
1204|7826968359|93
1204|276DE34D37|88
1204|7078F09F68|88
1204|F8BA130741|88
1204|4EC4F33E9B|87
1204|49524DECD4|86
1204|C5D35B8575|86
1204|5DAF343354|86
1204|972B18A95C|86
1204|D5AC38C674|82
1204|2CC528219E|82
1204|B75F7C0E1C|81
1204|E8D41A366E|81
1204|8857C0A6DA|80
1204|98DCD635BC|77
1204|103B4FB166|75
1204|4A74DEACBD|75
1204|F8CA859BE8|74
1204|12A42E84C6|74
1204|2393592EC2|71
1204|58F669B8B0|71
1204|58BF68ADF2|70
1204|4DA2004FED|70
1204|6ABB415481|70
1204|859790EE6C|69
1204|52C1352E31|69
1204|FD62B951BC|69
1204|894C1FB4AF|68
1204|4B3DDC5D10|68
1204|5822B794B3|68
1204|04276711DA|68
1204|3BD5C48DEB|66
1204|E31E0AF84F|66
1204|66540E2ABE|65
1204|FBA9EE4BC0|65
1204|EBEFD5F3DD|64
1204|4018ED915B|64
1204|0ED5F9F97E|64
1204|2356D54162|63
1204|3BC40075F4|63
1204|38A74F5A03|62
1204|A7E7FA409D|61
1204|3EF7690D1B|61
1204|BD3841D1E5|61
1204|6657FF4008|60
1204|2FD91196B6|60
1204|D541375230|60
1204|4770AEF8D9|59
1204|A10BDBFCD1|59
1204|F5580C2C9D|59
1204|2A25FC1891|59
1204|FBEFED0C9F|58
1204|2174D21B2D|58
1204|368279F947|58
1204|AD64A95C91|58
1204|647A576D92|58
1204|41D8EAA92C|57
1204|DB3E5C00BD|57
1204|F218B07ED6|57
