42459|FD27BB8095|431
42459|7F79CDB0F4|67
42459|096E96F6F8|55
42459|59993EA42F|50
42459|0F2624D054|47
42459|4552E611A2|42
42459|28A3031AD6|39
42459|5BF9FF96DF|33
42459|6FD44D1D57|31
42459|0E20056C58|28
42459|D59FDE7854|23
42459|20B34B2789|22
42459|A5447EA3B8|22
42459|37FF1DAADD|21
42459|56A19942B7|20
42459|7C0D44E93C|19
42459|E0A8E4D507|19
42459|AE84F4537A|19
42459|881920F175|18
42459|EA31D63E6E|17
42459|E075C9DC4B|16
42459|33D7134A4C|16
42459|9FF36F44A2|16
42459|C3DCA7E1B5|16
42459|069F1C72A4|15
42459|9661CA72D1|14
42459|08E971DAD4|14
42459|9C4CD520E9|14
42459|150146F587|14
42459|44695D4E77|14
42459|56351C7444|14
42459|D69EAF8739|13
42459|0259E91EAC|13
42459|1A7E195741|13
42459|883725AF45|13
42459|F75C97808A|13
42459|FB7142DFA3|12
42459|7B133B3FE9|12
42459|E850167D35|12
42459|638B02B7A5|12
42459|CA1CCEBBCC|12
42459|D607CF8CED|12
42459|3CD42BDD53|11
42459|D6F5A36436|11
42459|8EC333E064|10
42459|EE5E6511F7|10
42459|E803883A55|10
42459|19ADBC7743|10
42459|0DB310E800|10
42459|6FCC7D25A9|10
42459|8E9C41A053|10
42459|222DBD580A|10
42459|C7B7377C63|10
42459|23DCF6707B|10
42459|992D378316|10
42459|029C84A644|10
42459|7E6413923B|10
42459|790F33FFBC|10
42459|167A8E6B14|10
42459|827CD5593C|10
42459|3B5F7D2885|10
42459|D25F272B20|10
42459|63E616C687|9
42459|C3F3831864|9
42459|040C4BAE7F|9
42459|50E3903D90|9
42459|E0A304F909|9
42459|49F167E955|9
42459|972B18A95C|9
42459|9207067734|9
42459|78CDB94643|9
42459|4693480F58|9
42459|F5D80273E9|9
42459|1B4AF061D9|9
42459|A6157E405D|9
42459|1073F6DF5D|8
42459|75A0CC19F3|8
42459|37639BB2DA|8
42459|A558AF7EAB|8
42459|D6E54CBA1C|8
42459|82CFD01E29|8
42459|88B6CDB731|8
42459|0DCC0D6A94|8
42459|EDA88857E6|8
42459|4E36902610|8
42459|952E749219|8
42459|4FDCDA79AA|8
42459|82046E7769|8
42459|518AF0DF2B|8
42459|149F8F0543|8
42459|46E829C254|8
42459|3D9BAB15D0|8
42459|9025FD57D2|8
42459|292032B281|8
42459|C417DE3D40|7
42459|BF6A78F636|7
42459|E08F35A712|7
42459|EB1BA4758B|7
42459|83596680E2|7
42459|21C181A637|7
