05892|FAD19DA8C4|142
05892|0DBC34AFE4|128
05892|CBA49C0630|100
05892|BAC5F34F9A|89
05892|9012BB30EB|84
05892|69986DAC70|83
05892|AEF332A9EA|75
05892|B90AE75D25|74
05892|3CD42BDD53|73
05892|000654489B|72
05892|98F904E662|72
05892|396B348624|65
05892|DDAD4BBDA0|64
05892|32A2D6C876|60
05892|8EABFE3A2A|59
05892|82B1A3C907|58
05892|A7C007F2ED|58
05892|ECB817A406|51
05892|02D51CF49F|50
05892|A5447EA3B8|46
05892|88108F4116|44
05892|B3F280CC0C|43
05892|509C28B5FA|40
05892|B6DB90BB26|39
05892|18558890EE|39
05892|56AF7494C8|39
05892|D914A9AA17|39
05892|F13F6841B0|38
05892|5757FA09FA|37
05892|3E305B537C|35
05892|451DE27981|35
05892|FE8EA8AFF6|35
05892|AE84F4537A|35
05892|EFF0F60266|34
05892|260E7476E9|34
05892|135CC7FFCA|34
05892|DAF5678753|34
05892|EA7DDA7550|34
05892|6F081E2F61|33
05892|D6E12D7D99|32
05892|8EF4E3BD3A|32
05892|00EC90AA49|31
05892|4237AC1F31|31
05892|B55893793B|31
05892|A94943F323|30
05892|A061565DFC|29
05892|0FCA3E21B0|29
05892|D0558BA83E|29
05892|00DDB15025|29
05892|6F489FE3B3|28
05892|B839598AF4|28
05892|AA0877A9A9|27
05892|E21028B395|27
05892|61F30847DA|27
05892|EA010D993E|27
05892|2BBAA83455|27
05892|3D6BDC4F10|26
05892|8E67EC5064|26
05892|8C5BF1FF32|26
05892|7804A50B55|26
05892|CCF251E740|26
05892|0BC4DE7581|26
05892|B032397077|26
05892|0C1E5E3017|25
05892|76BAAD9AF3|25
05892|EC6A0B1A10|25
05892|DB05AD9119|25
05892|D1B122E983|25
05892|76FDC684C5|25
05892|F4DB272B7E|25
05892|D42059FFA7|25
05892|6C1C5F96F2|24
05892|93562C4ED5|24
05892|236D3B8704|24
05892|7336CDEE89|24
05892|275DA25DC4|23
05892|CAD38BFE3F|22
05892|C5BD355F7D|22
05892|362F0D215C|22
05892|1DA386F6CB|22
05892|E67203A066|22
05892|A9BF16763A|22
05892|3E59FA60AA|22
05892|3257CC4F5D|21
05892|CDBF2805F6|21
05892|52ABB7886C|21
05892|15B37B367D|21
05892|F150BE8ACB|21
05892|C4F710004F|21
05892|AA2971EB22|21
05892|9B0E2C646B|21
05892|F5D73B34E1|21
05892|FC4033A921|21
05892|B81BA2B2E4|21
05892|8A01839688|21
05892|6722586A02|21
05892|63BAF94BDC|21
05892|BB72DE52B9|21
05892|2EF58559BF|21
05892|972B18A95C|21
